1631,00011001
1639,00101000
1646,00110111
1654,00001010
1661,00011001
1668,00101000
1675,00110111
1683,00001010
1690,00011001
1698,00101000
1705,00110111
1713,00001010
1720,00011001
1727,00101000
1739,00001010
1747,00011001
1755,00101000
1762,00110111
1770,00001010
1777,00011001
1784,00101000
1791,00110111
1799,00001010
1814,00101000
1821,00110111
1828,00001010
1835,00011001
1843,00101000
1850,00110111
1858,00001010
1865,00011001
1873,00101000
1887,00001010
1894,00011001
1902,00101000
1909,00110111
1918,00011001
1926,00101000
1932,00110111
1940,00001010
1950,00101000
1957,00110111
1964,00001010
1972,00011001
1980,00101000
1986,00110111
1994,00001010
2001,00011001
2009,00101000
2015,00110111
2022,00001010
2029,00011001
2037,00101000
2044,00110111
2052,00001010
2059,00011001
2067,00101000
2074,00110111
2080,00001010
2093,00110111
2105,00101000
2109,00110111
2117,00001010
2123,00011001
2131,00101000
2144,00001010
2151,00011001
2161,00110111
2169,00001010
2177,00011001
2183,00101000
2190,00110111
2197,00001010
2211,00101000
2218,00110111
2226,00001010
2233,00011001
2241,00101000
2248,00110111
2256,00001010
2263,00011001
2271,00101000
2277,00110111
2284,00001010
2292,00011001
2299,00101000
2307,00110111
2315,00001010
2322,00011001
2330,00101000
2336,00110111
2344,00001010
2358,00101000
2365,00110111
2383,00110111
2390,00001010
2397,00011001
2405,00101000
2412,00110111
2419,00001010
2425,00011001
2432,00101000
2439,00110111
2447,00001010
2454,00011001
2462,00101000
2469,00110111
2476,00001010
2483,00011001
2490,00101000
2497,00110111
2504,00011001
2521,00001010
2533,00110111
2538,00011001
2541,00101000
2561,00001010
2566,00011001
2576,00011001
2586,00110111
2593,00110111
2600,00001010
2607,00011001
2615,00101000
2622,00110111
2629,00001010
2636,00011001
2643,00101000
2650,00110111
2658,00001010
2665,00011001
2672,00101000
2679,00110111
2687,00001010
2694,00011001
2701,00101000
2707,00110111
2715,00001010
2722,00011001
2729,00101000
2736,00110111
2744,00001010
2753,00110111
2761,00001010
2767,00011001
2774,00101000
2780,00110111
2787,00001010
2794,00011001
2801,00101000
2808,00110111
2816,00001010
2823,00011001
2830,00101000
2837,00110111
2844,00001010
2851,00011001
2858,00101000
2865,00110111
2872,00001010
2879,00011001
2887,00101000
2893,00110111
2901,00001010
2908,00011001
2915,00101000
2923,00001010
2928,00011001
2936,00101000
2943,00110111
2951,00001010
2955,00011001
2962,00101000
2968,00110111
2975,00001010
2989,00101000
2996,00110111
3003,00001010
3006,00011001
3007,00101000
3011,00110111
3019,00001010
3025,00011001
3033,00101000
3039,00110111
3046,00001010
3053,00011001
3061,00101000
3067,00111001
3070,00000111
3076,00010100
3083,00100010
3090,00110100
3095,00000010
3109,00101110
3115,00110000
3129,00011101
3136,00101111
3143,00111010
3150,00001011
3157,00011101
3164,00101000
3177,00001000
3184,00010011
3189,00100000
3200,00000010
3204,00100110
3211,00110011
3218,00000000
3225,00011110
3232,00101100
3238,00110110
3246,00001000
3253,00010001
3260,00101110
3267,00111011
3275,00001010
3282,00010111
3289,00101010
3303,00001011
3309,00010101
3317,00100111
3324,00110011
3332,00000100
3339,00011100
3346,00100111
3352,00111110
3359,00001110
3373,00100100
3379,00111101
3387,00001110
3394,00010110
3401,00100011
3408,00111111
3416,00000000
3430,00101100
3436,00111010
3443,00001000
3450,00010101
3458,00101010
3464,00110101
3478,00011010
3485,00101101
3491,00111001
3499,00000000
3513,00100100
3519,00111001
3527,00001001
3535,00111010
3542,00001010
3549,00011000
3556,00100110
3569,00001000
3576,00010110
3583,00100010
3590,00110001
3598,00000010
3605,00010001
3612,00101100
3619,00110110
3626,00000111
3633,00010001
3640,00100111
3646,00110100
3654,00000000
3661,00010100
3668,00100000
3674,00110111
3681,00000010
3688,00011110
3695,00100111
3709,00000110
3716,00010001
3723,00100111
3730,00110000
3738,00010101
3745,00100000
3751,00111100
3758,00001111
3769,00101000
3775,00110111
3783,00000111
3788,00100010
3798,00000110
3805,00011010
3812,00100101
3818,00111010
3826,00110111
3834,00001000
3841,00010110
3848,00100001
3855,00111110
3862,00001111
3874,00111101
3881,00001101
3888,00010111
3896,00101110
3907,00000110
3914,00011111
3921,00101000
3934,00001111
3941,00011101
3952,00001010
3956,00100110
3961,00001010
3981,00010101
3995,00011010
3998,00101001
4003,00000111
4028,00010010
4036,00101011
4042,00111101
4050,00001000
4057,00010010
4065,00101100
4071,00111010
4078,00001100
4085,00011001
4092,00101001
4099,00111000
4106,00001101
4116,00111000
4123,00001010
4129,00010101
4136,00100100
4149,00001011
4155,00010011
4163,00101001
4176,00011111
4184,00101001
4190,00111111
4206,00101010
4213,00110101
4220,00001000
4227,00011010
4234,00100111
4241,00110101
4248,00001000
4254,00010111
4261,00100110
4267,00110010
4274,00000100
4281,00010010
4288,00100001
4295,00111100
4302,00001001
4309,00010011
4317,00101101
4323,00110111
4330,00000011
4343,00101000
4357,00001000
4364,00010101
4374,00000010
4380,00010001
4387,00101111
4394,00110000
4401,00000000
4408,00011101
4415,00100110
4422,00110110
4429,00001010
4436,00011101
4444,00100011
4450,00111111
4457,00001100
4464,00010000
4471,00101000
4477,00111110
4485,00001100
4492,00011000
4499,00101101
4506,00111111
4513,00001100
4525,00100111
4538,00001000
4545,00011001
4552,00101001
4559,00110110
4566,00000011
4573,00011010
4581,00100001
4587,00110001
4594,00000010
4607,00101100
4614,00110110
4621,00001101
4628,00010111
4635,00101100
4642,00111110
4649,00000001
4656,00011100
4663,00101110
4676,00010011
4683,00101001
4690,00111001
4697,00000010
4702,00011000
4709,00101111
4715,00110011
4722,00001010
4735,00100000
4741,00110101
4749,00001101
4756,00010000
4763,00101010
4770,00111110
4777,00001011
4784,00011101
4791,00100111
4803,00001001
4810,00011111
4817,00101010
4830,00011100
4837,00101110
4844,00110110
4849,00001000
4862,00101110
4874,00000011
4882,00011000
4886,00111101
4892,00001000
4898,00011010
4906,00100001
4918,00000101
4924,00011011
4932,00100101
4938,00111011
4945,00001001
4952,00011111
4960,00100110
4966,00111010
4973,00000000
4980,00011010
4987,00100000
4994,00110111
5001,00001111
5008,00011101
5015,00100111
5022,00111101
5030,00000010
5036,00011110
5044,00101100
5050,00110110
5057,00000111
5064,00011001
5071,00100001
5078,00110111
5085,00000000
5092,00011011
5099,00101100
5106,00110011
5113,00000101
5126,00100011
5133,00110000
5140,00001111
5147,00010000
5157,00001010
5164,00011101
5171,00101010
5185,00000011
5192,00010010
5199,00100101
5206,00110011
5213,00001110
5226,00100010
5240,00000010
5253,00101001
5260,00110101
5268,00001100
5275,00011101
5282,00101011
5289,00110001
5296,00000001
5303,00010100
5310,00100110
5323,00000001
5331,00010111
5338,00100000
5345,00111000
5352,00001011
5367,00101011
5381,00000010
5395,00100000
5413,00001001
5414,00010111
5425,00001101
5426,00011011
5431,00011010
5443,00101111
5457,00101101
5464,00000110
5473,00000001
5476,00100100
5480,00011010
5487,00101001
5488,00111001
5491,00001110
5507,00000010
5520,00100010
5547,00101101
5560,00000101
5573,00101001
5600,00100001
5614,00001010
5628,00101111
5643,00000100
5657,00101001
5671,00000011
5678,00010001
5685,00101110
5692,00111011
5699,00000111
5714,00101011
5727,00000101
5740,00101100
5754,00000111
5771,00000000
5785,00101101
5799,00000001
5814,00101000
5828,00000010
5842,00101000
5856,00000011
5870,00101101
5877,00111011
5884,00001100
5899,00101101
5912,00001100
5925,00101010
5937,00000000
5945,00011010
5952,00100011
5961,00001101
5975,00100101
5986,00001011
6000,00101001
6007,00110011
6014,00001101
6042,00001000
6049,00010011
6056,00101111
6070,00000111
6085,00101100
6099,00001011
6114,00100000
6125,00000101
6138,00101011
6152,00000010
6167,00100100
6181,00001100
6196,00100101
6210,00001111
6225,00101010
6239,00001110
6254,00100010
6267,00001100
6281,00101011
6295,00000001
6310,00100101
6314,00001101
6328,00101111
6341,00001000
6356,00101000
6371,00000111
6385,00100100
6400,00000111
6428,00000110
6443,00101110
6472,00100110
6481,00001011
6492,00101010
6507,00001000
6519,00101101
6532,00001101
6546,00101001
6560,00000111
6575,00100000
6590,00101100
6617,00100101
6681,00001110
6696,00100010
6711,00000100
6724,00100011
6737,00001010
6751,00100000
6766,00001001
6781,00100111
6824,00000101
6839,00101001
6853,00001110
6868,00101100
6882,00000100
6910,00100110
6935,00000010
6954,00100001
6974,00001101
6977,00100111
6984,00001010
6999,00101100
7013,00001010
7027,00100000
7071,00001011
7098,00001011
7113,00101111
7162,00100000
7191,00100101
7208,00101101
7250,00001001
7265,00100101
7279,00001001
7289,00100111
7300,00001111
7313,00100101
7325,00001010
7339,00101011
7379,00000101
7394,00101011
7408,00001101
7436,00001001
7451,00100101
7466,00000010
7481,00100001
7510,00100010
7521,00001010
7571,00000001
7586,00101011
7601,00001110
7616,00101101
7629,00000100
7644,00100100
7659,00000111
7687,00001101
7701,00101001
7716,00000010
7749,00100001
7762,00001010
7776,00100110
7812,00001110
7840,00000001
7868,00000011
7897,00001011
7955,00000010
7999,00100000
8027,00100011
8042,00001010
8072,00000111
8206,00100101
8295,00100001
8315,00100111
8330,00001010
8356,00001111
8593,00001111
8655,00101000
8741,00101001
8845,00001000
8934,00101011
8985,00101110
9244,00110001
9275,00010111
9311,00101011
9510,00111001
9525,00010111
9532,00100100
9640,00010100
9705,00111100
9737,00001000
9790,00101110
9813,00011110
9868,00011111
9985,00001100
10283,00011001
10421,00000110
10777,00100101
10799,00010110
10865,00000111
11009,00000111
11032,00110100
11251,00000111
11292,00000111
11390,00100101
11637,00000111
11766,00000111
11831,00100101
11958,00100101
11992,00110100
12036,00010110
12043,00100101
12220,00110100
12362,00110100
12595,00010110
12602,00100101
12749,00010110
12963,00010110
13198,00100101
13342,00000111
14427,00000111
15019,00010110
15025,00100101
15112,00010110
15142,00010110
15172,00010110
15202,00010110
15231,00010110
15246,00110100
15261,00010110
15276,00110100
15291,00010110
15320,00010110
15400,00010110
15427,00010110
15433,00100101
15455,00010110
15476,00000111
15519,00100101
15583,00010110
15659,00010110
15718,00010110
15777,00010110
15843,00000111
15894,00010110
15923,00010110
15982,00010110
16034,00010110
16046,00110100
16061,00010110
16119,00010110
16134,00110100
16149,00010110
16179,00010110
16274,00010110
16304,00010110
16334,00010110
16372,00100101
16380,00110100
16406,00010110
16435,00010110
16449,00110100
16464,00010110
16542,00010110
16573,00010110
16603,00010110
16741,00010110
16800,00010110
16831,00010110
16861,00010011
16890,00010011
16951,00011111
16982,00011111
17012,00010000
17042,00011101
17119,00010001
17149,00010110
17179,00011000
17261,00011011
17281,00001011
17310,00000010
17318,00010011
17416,00011011
17476,00010000
17492,00110010
17507,00010011
17537,00010001
17567,00011010
17628,00011110
17658,00010010
17681,00000001
17689,00010010
17696,00101101
17719,00011001
17798,00011010
17829,00010000
17859,00010101
17917,00010010
17950,00101011
18000,00010000
18078,00011101
18101,00001011
18109,00010000
18184,00010100
18214,00011001
18245,00010001
18272,00010000
18334,00010000
18366,00011110
18397,00011000
18427,00010111
18487,00010100
18518,00010000
18548,00010100
18578,00010111
18707,00011011
18768,00011110
18783,00110001
18799,00010001
18807,00100001
18857,00011111
18916,00011111
19047,00011101
19075,00010111
19104,00010000
19111,00101111
19163,00011101
19194,00100001
19245,00011101
19282,00101111
19323,00011101
19339,00111010
19354,00010110
19384,00010101
19400,00111100
19445,00010100
19461,00110101
19504,00010111
19592,00010111
19611,00011000
19642,00010011
19673,00011000
19733,00011101
19765,00010100
19796,00011010
19818,00001011
19826,00010111
19885,00010010
19966,00011000
20026,00010111
20041,00110101
20057,00010111
20073,00110000
20088,00010001
20168,00011011
20185,00010101
20201,00110110
20216,00010100
20245,00010101
20307,00010101
20338,00011001
20368,00010011
20398,00010111
20459,00010000
20478,00010001
20509,00011001
20603,00010110
20630,00011011
20662,00011001
20677,00111101
20686,00001001
20691,00011001
20701,00100010
20716,00000000
20721,00010101
20731,00100101
20738,00111000
20749,00010100
20763,00111000
20773,00001001
20781,00011000
20783,00101111
20789,00110110
20798,00000010
20805,00010110
20813,00101101
20819,00110011
20827,00001101
20832,00011000
20849,00011001
20858,00101100
20866,00111101
20872,00001010
20877,00010010
20887,00101011
20893,00111111
20902,00001100
20907,00011000
20917,00100001
20923,00110101
20931,00000010
20937,00011011
20946,00101111
20952,00111000
20966,00011011
20972,00101100
20976,00110010
20984,00000101
20989,00011011
20998,00100010
21010,00001011
21015,00011001
21030,00111100
21039,00000011
21044,00011000
21054,00100001
21060,00110110
21068,00000000
21075,00010101
21084,00100111
21090,00111101
21102,00010000
21118,00011011
21133,00111010
21143,00011001
21150,00100001
21156,00111010
21165,00001001
21173,00010000
21181,00100101
21187,00110110
21195,00001111
21202,00010001
21210,00100110
21216,00110001
21228,00010101
21239,00100000
21244,00110000
21253,00000011
21258,00011010
21269,00101100
21275,00110100
21282,00001100
21287,00011111
21296,00100110
21302,00110001
21311,00001111
21319,00010010
21324,00101101
21330,00110000
21335,00011000
21342,00100111
21348,00111101
21362,00010101
21373,00101010
21381,00110011
21389,00000110
21394,00010101
21404,00101110
21412,00111111
21419,00001100
21424,00010011
21436,00111111
21451,00010011
21477,00010101
21487,00100101
21493,00111011
21506,00011110
21517,00100011
21521,00111001
21534,00010110
21545,00100111
21552,00111011
21560,00000110
21565,00010000
21578,00110011
21588,00001010
21593,00011000
21603,00100111
21609,00111111
21632,00101010
21638,00111001
21651,00011000
21662,00100001
21671,00010110
21682,00101111
21689,00111001
21702,00010011
21718,00110100
21732,00011111
21749,00110100
21765,00011100
21781,00111000
21788,00000110
21793,00010010
21809,00111100
21821,00010010
21829,00101110
21847,00010101
21859,00110100
21873,00010010
21889,00111011
21905,00010100
21920,00111110
21934,00011011
21948,00111011
21954,00011101
21976,00000111
21981,00011001
21996,00111100
22004,00010110
22019,00111011
22029,00000011
22047,00110111
22060,00011000
22075,00010110
22081,00000000
22086,00011010
22092,00110010
22107,00110010
22115,00010101
22123,00111011
22142,00011010
22150,00111100
22159,00101100
22165,00111011
22179,00011011
22190,00101101
22195,00111111
22210,00011000
22228,00110111
22241,00011100
22257,00110011
22270,00010100
22288,00111101
22304,00010000
22318,00111111
22330,00010100
22344,00110111
22360,00110111
22373,00011100
22387,00111111
22400,00010101
22418,00111010
22428,00001111
22434,00011000
22449,00111001
22462,00011011
22477,00111100
22493,00010010
22504,00100110
22519,00001000
22524,00010001
22539,00111010
22549,00000010
22554,00010100
22571,00111011
22581,00001010
22587,00011101
22602,00111101
22616,00011110
22627,00101101
22631,00110000
22638,00011011
22653,00111110
22666,00011110
22680,00111000
22694,00010010
22706,00101110
22712,00111110
22728,00011100
22742,00110001
22756,00010000
22767,00101011
22772,00111100
22788,00011101
22799,00101011
22806,00110010
22814,00000000
22819,00011011
22835,00110000
22848,00011000
22866,00111111
22876,00001011
22882,00011000
22897,00111101
22911,00011100
22921,00111000
22929,00001011
22934,00010110
22944,00100101
22962,00010001
22977,00110000
22986,00000111
22990,00010001
23001,00101100
23008,00110100
23021,00011001
23036,00111111
23050,00010001
23060,00100101
23064,00110010
23077,00011001
23091,00110111
23104,00010111
23118,00111000
23126,00000011
23130,00010000
23141,00101101
23147,00110110
23155,00000000
23163,00010010
23171,00100100
23177,00110100
23190,00011010
23201,00100001
23205,00111101
23221,00101010
23228,00110100
23235,00001011
23241,00011010
23251,00101100
23257,00111010
23264,00000010
23271,00011000
23282,00100100
23288,00111000
23297,00000100
23304,00010011
23313,00100101
23319,00111011
23328,00000110
23334,00011111
23343,00101111
23348,00110110
23358,00000110
23365,00010101
23373,00101010
23388,00001100
23394,00010001
23409,00111011
23417,00001110
23422,00011101
23433,00101100
23440,00110000
23448,00000110
23455,00010010
23463,00100010
23470,00110110
23479,00000011
23484,00010101
23492,00100011
23499,00110010
23508,00010000
23520,00110110
23526,00001101
23533,00010111
23542,00100001
23548,00111000
23554,00000000
23560,00011111
23570,00101010
23578,00111011
23585,00000010
23594,00011101
23600,00101111
23608,00110000
23616,00000001
23622,00010111
23630,00100100
23636,00111011
23646,00000100
23652,00010010
23661,00101111
23670,00110110
23676,00001001
23683,00011101
23692,00101111
23699,00110111
23706,00000000
23721,00101000
23743,00010111
23749,00111110
23757,00010010
23774,00101010
23796,00011100
23801,00101011
23809,00110001
23817,00011000
23822,00100000
23831,00110111
23837,00000000
23852,00101010
23859,00111011
23865,00001101
23872,00010111
23879,00101101
23886,00111010
23898,00100100
23907,00111100
23912,00000110
23920,00011011
23927,00101111
23936,00110010
23942,00001101
23949,00010100
23958,00101001
23967,00111100
23973,00000111
23982,00010111
23988,00100110
23998,00110011
24004,00000100
24012,00010110
24019,00101100
24026,00110110
24034,00000010
24043,00010001
24050,00100000
24060,00110001
24065,00000110
24071,00010100
24079,00100001
24087,00111010
24093,00001010
24100,00011000
24109,00100101
24118,00111110
24124,00000101
24133,00010000
24139,00101001
24149,00110101
24155,00001000
24163,00011001
24170,00101001
24178,00110110
24191,00101010
24199,00111001
24204,00001101
24213,00011011
24219,00100010
24229,00110001
24234,00000101
24242,00010010
24248,00101011
24260,00110011
24265,00000100
24276,00011000
24280,00100110
24290,00110110
24295,00001111
24304,00011101
24310,00101010
24318,00111101
24329,00011100
24333,00100011
24344,00111111
24348,00000101
24356,00011100
24362,00100001
24371,00111001
24377,00001001
24385,00011101
24392,00100011
24401,00110101
24406,00001110
24420,00101110
24430,00110001
24435,00001111
24444,00010100
24450,00101000
24459,00110001
24465,00001110
24475,00010010
24482,00100001
24492,00110100
24497,00001010
24506,00011100
24512,00100101
24522,00111001
24527,00000011
24535,00010010
24542,00101111
24553,00111011
24558,00000101
24568,00011011
24573,00100101
24582,00111001
24587,00001000
24597,00010011
24602,00101100
24611,00110100
24618,00001100
24627,00010001
24633,00100111
24643,00111101
24649,00000000
24658,00011000
24664,00101110
24673,00110010
24679,00001001
24688,00010001
24695,00101101
24705,00110001
24710,00000011
24721,00011010
24726,00101111
24736,00111010
24741,00001011
24750,00011110
24756,00100000
24766,00111010
24771,00000111
24780,00011000
24787,00101000
24797,00111001
24802,00000000
24810,00011100
24817,00100000
24827,00110001
24833,00001111
24843,00011101
24848,00101101
24859,00111001
24864,00000100
24873,00011011
24880,00101111
24884,00111100
24889,00001100
24896,00010110
24901,00101010
24913,00110010
24918,00000001
24924,00011000
24930,00100011
24939,00111010
24944,00000101
24952,00011110
24959,00101010
24969,00110011
24974,00000011
24984,00011110
24989,00100110
24999,00111010
25004,00001111
25013,00011101
25020,00101010
25027,00110011
25038,00101101
25048,00001010
25057,00011100
25062,00101101
25071,00110001
25077,00000001
25085,00010011
25092,00101111
25102,00110100
25108,00000101
25114,00011111
25121,00100110
25130,00111101
25136,00001001
25144,00011010
25150,00101110
25158,00110011
25166,00000101
25175,00010000
25181,00101111
25192,00111011
25197,00000110
25206,00010111
25213,00100111
25221,00111011
25228,00000000
25236,00011100
25243,00101010
25254,00111001
25259,00001001
25269,00011010
25275,00100110
25285,00111101
25290,00001011
25299,00011101
25305,00101010
25315,00000010
25322,00000111
25338,00001010
25344,00100100
25350,00001110
25356,00010101
25362,00110011
25367,00001110
25373,00100011
25381,00101101
25389,00011011
25394,00000110
25401,00101111
25410,00111101
25416,00001111
25424,00011000
25430,00101011
25436,00111111
25444,00000011
25452,00101101
25462,00001110
25472,00010111
25478,00100000
25487,00110010
25493,00001000
25502,00011100
25510,00101100
25520,00110000
25525,00000101
25535,00010100
25541,00100011
25551,00111010
25556,00000100
25565,00011011
25571,00100000
25579,00111100
25586,00001010
25591,00010100
25595,00100101
25606,00110101
25610,00000100
25620,00011010
25625,00100000
25633,00110000
25639,00000101
25647,00010001
25655,00100110
25664,00110100
25669,00000110
25679,00010011
25685,00100001
25692,00111110
25699,00001111
25707,00010100
25715,00101011
25722,00111111
25731,00000111
25739,00100100
25745,00110100
25750,00001110
25758,00011111
25766,00100010
25773,00111100
25781,00001001
25785,00011100
25790,00100101
25799,00111010
25804,00001010
25813,00010100
25817,00101110
25823,00111011
25830,00000111
25837,00011110
25844,00100010
25851,00111000
25860,00000110
25868,00011000
25876,00100000
25886,00111001
25890,00001000
25899,00011000
25907,00101001
25914,00110001
25922,00000011
25929,00011100
25938,00100100
25948,00111001
25954,00001100
25963,00010000
25970,00100100
25978,00111111
25986,00001101
25992,00011101
26001,00100010
26008,00111010
26017,00000100
26025,00010000
26033,00101010
26042,00110010
26048,00000101
26055,00010111
26064,00100100
26071,00110101
26078,00000000
26085,00010011
26092,00100100
26100,00111100
26108,00000100
26117,00010111
26123,00101001
26132,00111000
26139,00000001
26147,00011011
26154,00101001
26160,00111110
26169,00000100
26177,00010001
26185,00101100
26193,00110001
26200,00000110
26208,00011011
26216,00101100
26222,00110101
26231,00000001
26238,00010110
26246,00100100
26254,00111000
26262,00000101
26270,00011001
26277,00101111
26284,00110010
26292,00001101
26299,00011111
26306,00101111
26313,00110001
26319,00000001
26325,00111101
26331,00000010
26339,00010111
26344,00100000
26352,00110010
26359,00000000
26367,00010101
26375,00101100
26385,00110010
26391,00001001
26400,00011100
26407,00100101
26414,00111000
26422,00000000
26430,00011110
26437,00101100
26444,00111101
26452,00001111
26460,00010001
26468,00101010
26476,00110010
26484,00001001
26491,00010010
26499,00100111
26505,00111100
26512,00000110
26519,00011101
26528,00100000
26536,00110000
26544,00001011
26552,00011001
26560,00100100
26568,00111011
26575,00000111
26583,00011100
26591,00101000
26598,00110100
26607,00001000
26615,00010000
26622,00111001
26625,00001110
26634,00011111
26642,00101101
26649,00111110
26654,00000001
26661,00011000
26669,00101011
26678,00110001
26685,00001001
26693,00010010
26701,00100000
26712,00000110
26717,00010101
26725,00101111
26732,00110111
26740,00001010
26745,00010011
26753,00101011
26761,00110100
26768,00001110
26777,00010001
26784,00100100
26792,00110110
26800,00001010
26807,00011101
26816,00101000
26823,00110101
26831,00001111
26839,00010011
26846,00101011
26855,00110000
26861,00000100
26869,00010000
26876,00100001
26881,00111001
26886,00000001
26891,00010111
26900,00100010
26908,00110101
26914,00001010
26922,00010110
26928,00100010
26934,00110001
26941,00000111
26951,00101110
26955,00011101
26966,00001101
26972,00101101
26980,00000100
26989,00100100
26995,00001010
27003,00101011
27011,00010010
27014,00100100
27018,00110110
27022,00100001
27027,00001110
27030,00001111
27034,00011011
27036,00100100
27039,00111101
27047,00000001
27054,00010101
27062,00100110
27070,00110110
27078,00001100
27085,00010100
27091,00101010
27100,00111111
27107,00001011
27115,00011101
27123,00100001
27130,00111110
27137,00001101
27145,00011000
27152,00101011
27162,00111100
27168,00000101
27175,00011011
27184,00101100
27191,00111001
27197,00000010
27205,00010100
27211,00101100
27223,00001110
27231,00011111
27234,00101011
27242,00110101
27247,00001010
27253,00010100
27261,00101011
27269,00111000
27277,00001111
27282,00011101
27290,00111001
27293,00000100
27300,00010110
27307,00101000
27313,00110110
27321,00001101
27329,00011101
27336,00100101
27345,00110100
27351,00001100
27360,00011001
27367,00101101
27376,00111110
27383,00001111
27389,00010110
27396,00100000
27405,00111100
27412,00001101
27420,00010000
27428,00100010
27436,00110111
27443,00000010
27452,00011000
27460,00100000
27466,00111000
27474,00001001
27482,00011000
27489,00100010
27499,00110111
27505,00000001
27513,00010101
27521,00101011
27529,00110001
27538,00000111
27544,00010010
27551,00101101
27558,00111110
27566,00001110
27570,00010100
27573,00101100
27583,00111011
27589,00000001
27596,00011111
27602,00101011
27607,00110010
27614,00001000
27622,00011001
27630,00100100
27638,00110000
27645,00000111
27654,00010111
27661,00100010
27668,00110010
27676,00001001
27683,00011111
27690,00100101
27698,00111101
27706,00000110
27714,00011100
27721,00101011
27729,00111011
27736,00000011
27745,00011101
27753,00101100
27760,00110011
27767,00000010
27776,00100111
27783,00111110
27790,00000011
27799,00010000
27806,00100100
27811,00001001
27814,00011011
27821,00101101
27830,00110010
27837,00000010
27845,00010010
27855,00001111
27863,00010001
27871,00100111
27877,00110011
27884,00001000
27893,00011001
27900,00100101
27907,00111100
27914,00001010
27922,00011011
27930,00101100
27938,00111011
27946,00000101
27953,00011111
27960,00100011
27969,00110010
27976,00001010
27984,00011101
27991,00101001
28000,00111000
28007,00000100
28015,00010000
28023,00101011
28029,00110110
28036,00000100
28044,00011111
28052,00100001
28060,00110101
28067,00001100
28076,00011101
28083,00100110
28091,00110011
28099,00000100
28106,00010001
28113,00101111
28122,00110110
28130,00000001
28138,00010111
28145,00100010
28149,00001111
28156,00010101
28164,00101001
28171,00110101
28178,00001110
28186,00011101
28194,00100001
28202,00111101
28209,00001111
28218,00011000
28225,00100111
28234,00110000
28242,00001101
28248,00010010
28254,00100111
28262,00110011
28270,00000110
28274,00010011
28278,00100100
28286,00110111
28293,00001001
28301,00010111
28307,00100101
28314,00111010
28321,00000011
28329,00010111
28336,00100010
28344,00110000
28351,00001101
28359,00011000
28366,00100110
28375,00110100
28382,00000000
28389,00011101
28396,00100101
28405,00111011
28412,00000000
28420,00011011
28427,00101001
28436,00111010
28443,00000000
28451,00011101
28459,00101001
28465,00111011
28472,00000101
28481,00010001
28488,00100001
28497,00110100
28504,00001011
28512,00011101
28519,00101101
28528,00110100
28536,00001100
28543,00010001
28550,00100001
28559,00000100
28564,00111111
28569,00011101
28577,00001010
28582,00111110
28585,00010100
28592,00111111
28600,00011001
28605,00111101
28609,00000100
28613,00011011
28618,00101011
28624,00110100
28631,00111101
28637,00101111
28644,00001011
28651,00011110
28657,00101001
28667,00001100
28674,00011100
28681,00100011
28690,00111001
28696,00001100
28703,00011111
28710,00101110
28716,00111001
